ID;Label;REG;Entidad_ID;Nivel;Census-Level;year;START_;END_;Fecha_Dato;Nota;Dato-tipo;Fuente;Población;Blancos;Indios;Indefinidos;Mestizos;Castas;Blancos-rel;Indios-rel;Indefinidos-rel;Mestizos-rel;Castas-rel;Esclavos;Esclavos-rel;Vecinos-doc;Familias-doc;Total-doc;Eclesiasticos-t-doc;Blancos-t-doc;Indios-t-doc;Indefinidos-doc;Mestizos-t-doc;Castas-t-doc;Negros-t-doc;Esclavos-t-doc;Eclesiasticos-m-doc;Eclesiasticos-f-doc;Blancos-m-doc;Blancos-f-doc;Indios-m-doc;Indios-f-doc;Indefinidos-m-doc;Indefinidos-f-doc;Mestizos-m-doc;Mestizos-f-doc;Castas-m-doc;Castas-f-doc;Negros-m-doc;Negros-f-doc;Esclavos-m-doc;Esclavos-f-doc;Blancos-m-cas-doc;Blancos-m-sol-doc;Blancos-m-men-doc;Blancos-f-cas-doc;Blancos-f-sol-doc;Blancos-f-men-doc;Indios-m-cas-doc;Indios-m-sol-doc;Indios-m-men-doc;Indios-f-cas-doc;Indios-f-sol-doc;Indios-f-men-doc;Indefinido-m-cas;Indefinido-m-sol;Indefinido-m-men;Indefinido-f-cas;Indefinido-f-sol;Indefinido-f-men;Mestizos-m-cas-doc;Mestizos-m-sol-doc;Mestizos-m-men-doc;Mestizos-f-cas-doc;Mestizos-f-sol-doc;Mestizos-f-men-doc;Castas-m-cas-doc;Castas-m-sol-doc;Castas-m-men-doc;Castas-f-cas-doc;Castas-f-sol-doc;Castas-f-men-doc;Negros-m-cas-doc;Negros-m-sol-doc;Negros-m-men-doc;Negros-f-sol-doc;Negros-f-cas-doc;Negros-f-men-doc;Esclavos-m-cas-doc;Esclavos-m-sol-doc;Esclavos-m-men-doc;Esclavos-f-cas-doc;Esclavos-f-sol-doc;Esclavos-f-men-doc;Blancos-m-viudos;Blancos-f-viudos;Indios-m-viudos;Indios-f-viudos;Indefinido-m-viudos;Indefinido-f-viudos;Mestizos-m-viudos;Mestizos-f-viudos;Castas-m-viudos;Castas-f-viudos;Negros-m-viudos;Negros-f-viudos;Esclavos-m-viudos;Esclavos-f-viudos;Tributarios
674;Pabarando;NGR;JMNGCHGU;Partido;20;1778;1778;1779;1778;;original;convocatoria;561;42;86;0;0;433;7,49;15,33;0,00;0,00;77,18;308;54,902;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;13;12;;13;3;;17;29;;17;23;;;;;;;;;;;;;;24;58;;24;19;;;;;;;;50;108;;50;100;;;;;;;;;;;;;;;;
675;Murri;NGR;JMNGCHMU;Partido;20;1778;1778;1779;1778;;original;convocatoria;335;4;237;0;0;94;1,19;70,75;0,00;0,00;28,06;28;8,358;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;0;3;;0;0;;55;67;;55;60;;;;;;;;;;;;;;14;21;;14;17;;;;;;;;2;14;;2;10;;;;;;;;;;;;;;;;
676;Citara;NGR;JUNGCHCI;Jurisdiccion;30;1778;1778;1779;1778;;original;convocatoria;7153;174;3755;0;0;3224;2,43;52,50;0,00;0,00;45,07;2039;28,506;;;;;;;;;;;;11;0;;;;;;;;;;;;;;;29;64;;29;41;;860;1053;;860;982;;;;;;;;;;;;;;204;443;;204;334;;;;;;;;332;780;;332;595;;;;;;;;;;;;;;;;
677;Tunja;NGR;JUNGTUTU;Jurisdiccion;30;1779;1778;1779;1779;No incluye Sogamoso y Duitama;original;convocatoria;129595;55645;27901;0;0;46049;42,94;21,53;0,00;0,00;35,53;962;0,742;;;;;;;;;;;;206;113;;;;;;;;;;;;;;;10143;17446;;9212;18525;;5639;7656;;5624;8982;;;;;;;;;;;;;;8007;14135;;7916;15029;;;;;;;;136;300;;139;387;;;;;;;;;;;;;;;;
678;Velez;NGR;JUNGSOVE;Jurisdiccion;30;1779;1778;1779;1779;;original;convocatoria;44767;17988;2634;0;0;24145;40,18;5,88;0,00;0,00;53,93;1353;3,022;;;;;;;;;;;;48;0;;;;;;;;;;;;;;;2834;5872;;2812;6422;;379;871;;396;988;;;;;;;;;;;;;;3798;7197;;3630;8167;;;;;;;;296;412;;152;493;;;;;;;;;;;;;;;;
679;Muzo;NGR;JUNGTUMU;Jurisdiccion;30;1779;1778;1779;1779;;original;convocatoria;5285;2572;579;0;0;2134;48,67;10,96;0,00;0,00;40,38;64;1,211;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;446;840;;448;831;;134;160;;125;160;;;;;;;;;;;;;;445;605;;457;563;;;;;;;;12;20;;7;25;;;;;;;;;;;;;;;;
680;Pamplona;NGR;JUNGPPPP;Jurisdiccion;30;1779;1778;1779;1779;;original;convocatoria;22189;2258;4079;0;0;15852;10,18;18,38;0,00;0,00;71,44;1280;5,769;;;;;;;;;;;;54;28;;;;;;;;;;;;;;;282;682;;277;935;;558;1402;;593;1526;;;;;;;;;;;;;;2188;5298;;2185;4901;;;;;;;;175;471;;181;453;;;;;;;;;;;;;;;;
681;Socorro;NGR;JUNGSOSO;Partido;30;1779;1778;1779;1779;;original;convocatoria;35137;17738;607;0;0;16792;50,48;1,73;0,00;0,00;47,79;1848;5,259;;;;;;;;;;;;20;0;;;;;;;;;;;;;;;2677;5909;;2727;6405;;113;188;;110;196;;;;;;;;;;;;;;2322;4775;;2320;5527;;;;;;;;210;638;;197;803;;;;;;;;;;;;;;;;
682;San Gil;NGR;JUNGSOSG;Partido;30;1779;1778;1779;1779;;original;convocatoria;15949;4514;245;0;0;11190;28,30;1,54;0,00;0,00;70,16;491;3,079;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;678;1609;;727;1493;;56;76;;32;81;;;;;;;;;;;;;;1717;3639;;1726;3617;;;;;;;;38;176;;39;238;;;;;;;;;;;;;;;;
683;Leyva;NGR;JUNGTULE;Jurisdiccion;30;1779;1778;1779;1779;;original;convocatoria;6686;3200;1141;0;0;2345;47,86;17,07;0,00;0,00;35,07;49;0,733;;;;;;;;;;;;34;22;;;;;;;;;;;;;;;484;1114;;478;1068;;218;344;;197;382;;;;;;;;;;;;;;347;740;;377;832;;;;;;;;5;17;;0;27;;;;;;;;;;;;;;;;
684;Tunja;NGR;JUNGTUTU;Jurisdiccion;30;1780;1780;1780;1780;;original;convocatoria;128718;53936;29882;0;0;44900;41,90;23,22;0,00;0,00;34,88;737;0,573;;;;;;;;;;;;209;110;;;;;;;;;;;;;;;10232;16726;;9289;17370;;6062;8151;;6007;9662;;;;;;;;;;;;;;7913;13726;;7944;14580;;;;;;;;61;255;;71;350;;;;;;;;;;;;;;;;
685;Velez;NGR;JUNGSOVE;Jurisdiccion;30;1780;1780;1780;1780;;original;convocatoria;48939;18274;2298;0;0;28367;37,34;4,70;0,00;0,00;57,96;1386;2,832;;;;;;;;;;;;40;0;;;;;;;;;;;;;;;3229;5554;;3229;6222;;328;770;;328;872;;;;;;;;;;;;;;4279;8800;;4279;9623;;;;;;;;199;448;;199;540;;;;;;;;;;;;;;;;
686;Muzo;NGR;JUNGTUMU;Jurisdiccion;30;1780;1780;1780;1780;;original;convocatoria;5146;2749;621;0;0;1776;53,42;12,07;0,00;0,00;34,51;65;1,263;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;467;919;;473;882;;135;177;;119;190;;;;;;;;;;;;;;271;596;;291;553;;;;;;;;11;21;;7;26;;;;;;;;;;;;;;;;
687;Pamplona;NGR;JUNGPPPP;Jurisdiccion;30;1780;1780;1780;1780;;original;convocatoria;22492;1385;3659;0;0;17448;6,16;16,27;0,00;0,00;77,57;1430;6,358;;;;;;;;;;;;55;28;;;;;;;;;;;;;;;217;392;;195;498;;528;1159;;554;1418;;;;;;;;;;;;;;2421;5581;;2323;5693;;;;;;;;170;460;;166;634;;;;;;;;;;;;;;;;
688;Socorro;NGR;JUNGSOSO;Jurisdiccion;30;1780;1780;1780;1780;;original;convocatoria;35869;16791;460;0;0;18618;46,81;1,28;0,00;0,00;51,91;883;2,462;;;;;;;;;;;;16;0;;;;;;;;;;;;;;;2264;5510;;2448;6553;;83;142;;68;167;;;;;;;;;;;;;;2906;4810;;3004;7015;;;;;;;;44;310;;48;481;;;;;;;;;;;;;;;;
689;San Gil;NGR;JUNGSOSG;Jurisdiccion;30;1780;1780;1780;1780;;original;convocatoria;15034;4466;225;0;0;10343;29,71;1,50;0,00;0,00;68,80;459;3,053;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;675;1559;;720;1505;;49;63;;35;78;;;;;;;;;;;;;;1766;2655;;1782;3681;;;;;;;;40;212;;53;154;;;;;;;;;;;;;;;;
690;Leyva;NGR;JUNGTULE;Jurisdiccion;30;1780;1780;1780;1780;;original;convocatoria;8052;3749;1308;0;0;2995;46,56;16,24;0,00;0,00;37,20;53;0,658;;;;;;;;;;;;34;20;;;;;;;;;;;;;;;604;1182;;593;1316;;221;429;;194;464;;;;;;;;;;;;;;450;925;;479;1088;;;;;;;;7;17;;5;24;;;;;;;;;;;;;;;;
691;Tunja;NGR;PRNGTU00;Provincia;40;1780;1780;1780;1780;;suma-de-parciales;convocatoria;264250;101350;38453;0;0;124447;38,35;14,55;0,00;0,00;47,09;5013;1,897;;;;;;;;;;;;369;158;;;;;;;;;;;;;;;17688;31842;;16947;34346;;7406;10891;;7305;12851;;;;;;;;;;;;;;20006;37093;;20102;42233;;;;;;;;532;1723;;549;2209;;;;;;;;;;;;;;;;
692;Vetas de Pamplona;NGR;JUNGTUVP;Provincia_menor;34;1779;1779;1779;1779;;original;convocatoria;2468;302;31;0;0;2135;12,24;1,26;0,00;0,00;86,51;66;2,674;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;50;104;;50;93;;7;11;;6;7;;;;;;;;;;;;;;320;752;;340;657;;;;;;;;3;27;;4;32;;;;;;;;;;;;;;;;
693;Pamplona;NGR;JUNGPPPP;Jurisdiccion;30;1807;1807;1807;1807;;original;convocatoria;41465;16787;3843;0;0;20835;40,48;9,27;0,00;0,00;50,25;409;0,986;;;;;;;;;;;;50;26;;;;;;;;;;;;;;;2826;5158;;2988;5739;;589;1217;;582;1455;;;;;;;;;;;;;;5653;5560;;3484;5729;;;;;;;;45;135;;45;184;;;;;;;;;;;;;;;;
694;Girón;NGR;JUNGPPGI;Jurisdiccion;30;1807;1807;1807;1807;;original;convocatoria;14799;2640;204;0;0;11955;17,84;1,38;0,00;0,00;80,78;1306;8,825;;;;;;;;;;;;11;0;;;;;;;;;;;;;;;369;964;;381;915;;32;71;;29;72;;;;;;;;;;;;;;4222;1300;;1506;3621;;;;;;;;42;577;;47;640;;;;;;;;;;;;;;;;
695;Salazar;NGR;JUNGPPZA;Jurisdiccion;30;1807;1807;1807;1807;;original;convocatoria;4919;552;29;0;0;4338;11,22;0,59;0,00;0,00;88,19;100;2,033;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;62;214;;63;210;;5;13;;4;7;;;;;;;;;;;;;;1613;462;;463;1700;;;;;;;;3;35;;2;60;;;;;;;;;;;;;;;;
696;San José de Guasimales;NGR;JUNGPPCU;Jurisdiccion;30;1807;1807;1807;1807;;original;convocatoria;6024;1449;155;0;0;4420;24,05;2,57;0,00;0,00;73,37;930;15,438;;;;;;;;;;;;9;0;;;;;;;;;;;;;;;20;494;;216;710;;23;55;;29;48;;;;;;;;;;;;;;1238;417;;429;1406;;;;;;;;108;337;;124;361;;;;;;;;;;;;;;;;
697;Rosario de Cucutá;NGR;JUNGPPRC;Jurisdiccion;30;1807;1807;1807;1807;;original;convocatoria;3451;440;602;0;0;2409;12,75;17,44;0,00;0,00;69,81;536;15,532;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;6;174;;66;189;;65;220;;71;246;;;;;;;;;;;;;;610;236;;250;777;;;;;;;;26;239;;72;199;;;;;;;;;;;;;;;;
698;Purificación;NGR;JUNGNEPU;Partido;30;1787;1787;1787;1787;Considerando el número bajo de indios, no puede comprender los pueblos de Coyaima y Natagaima.;original;convocatoria;6847;1356;252;0;0;5239;19,80;3,68;0,00;0,00;76,52;38;0,555;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;167;544;;185;453;;37;82;;39;94;;;;;;;;;;;;;;525;2105;;590;1981;;;;;;;;3;16;;5;14;;;;;;;;;;;;;;;;
699;Duitama;NGR;JUNGTUDU;Partido;30;1777;1777;1778;1777;El dato es una suma de los censos de las parroquias y los pueblos del partido. Falta el número de blancos y castas que vivían en el pueblo de Serinza, y el padrón de San Miguel.;enumeracion;hgis-demografia;21288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;Sogamoso;NGR;;Partido;30;1777;1777;1778;1777;;;hgis-demografia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;Sogamoso y Duitama;NGR;;Provincia_menor;40;1777;1777;1778;1777;;;hgis-demografia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;Guayaquil;QUI;JUQUGQGQ;Partido;30;1793;1791;1793;1793;;original;estado_1794;8174;1653;503;0;0;6018;20,22;6,15;0,00;0,00;73,62;1423;17,409;;;;;;;;;;;;44;;;;;;;;;;;;;;;;166;188;;256;999;;93;155;;78;177;;;;;;;;;;;;;;720;1383;;670;1822;;;;;;;;100;605;;93;625;;;;;;;;;;;;;;;;
703;San Borondan;QUI;JUQUGQSB;Partido;30;1793;1791;1793;1793;;original;estado_1794;1633;36;30;0;0;1567;2,20;1,84;0,00;0,00;95,96;58;3,552;;;;;;;;;;;;1;;;;;;;;;;;;;;;;9;8;;8;10;;4;20;;3;3;;;;;;;;;;;;;;239;540;;225;505;;;;;;;;21;22;;5;10;;;;;;;;;;;;;;;;
704;Baba;QUI;JUQUGQBB;Partido;30;1793;1791;1793;1793;;original;estado_1794;3541;1045;247;0;0;2249;29,51;6,98;0,00;0,00;63,51;238;6,721;;;;;;;;;;;;6;;;;;;;;;;;;;;;;193;400;;206;240;;39;112;;40;56;;;;;;;;;;;;;;231;720;;269;791;;;;;;;;30;93;;15;100;;;;;;;;;;;;;;;;
705;Babahoyo;QUI;JUQUGQBH;Partido;30;1793;1791;1793;1793;;original;estado_1794;1006;221;143;0;0;642;21,97;14,21;0,00;0,00;63,82;25;2,485;;;;;;;;;;;;2;;;;;;;;;;;;;;;;36;90;;30;63;;32;40;;29;42;;;;;;;;;;;;;;150;157;;120;190;;;;;;;;3;11;;2;9;;;;;;;;;;;;;;;;
706;Daule;QUI;JUQUGQDA;Partido;30;1793;1791;1793;1793;;original;estado_1794;5371;267;934;0;0;4170;4,97;17,39;0,00;0,00;77,64;238;4,431;;;;;;;;;;;;4;;;;;;;;;;;;;;;;45;98;;23;97;;298;223;;201;212;;;;;;;;;;;;;;710;1799;;411;1012;;;;;;;;25;78;;25;110;;;;;;;;;;;;;;;;
707;Palenque;QUI;JUQUGQPA;Partido;30;1793;1791;1793;1793;;original;estado_1794;1162;241;94;0;0;827;20,74;8,09;0,00;0,00;71,17;178;15,318;;;;;;;;;;;;1;;;;;;;;;;;;;;;;41;87;;32;80;;12;45;;9;28;;;;;;;;;;;;;;189;160;;138;162;;;;;;;;20;65;;18;75;;;;;;;;;;;;;;;;
708;Balzar;QUI;JUQUGQBZ;Partido;30;1793;1791;1793;1793;;original;estado_1794;679;56;81;0;0;542;8,25;11,93;0,00;0,00;79,82;29;4,271;;;;;;;;;;;;1;;;;;;;;;;;;;;;;10;18;;15;12;;10;35;;16;20;;;;;;;;;;;;;;100;203;;98;112;;;;;;;;2;20;;3;4;;;;;;;;;;;;;;;;
709;Naranjal;QUI;JUQUGQNA;Partido;30;1793;1791;1793;1793;;original;estado_1794;243;26;19;0;0;198;10,70;7,82;0,00;0,00;81,48;17;6,996;;;;;;;;;;;;1;;;;;;;;;;;;;;;;7;10;;5;3;;6;6;;2;5;;;;;;;;;;;;;;33;65;;28;55;;;;;;;;3;7;;2;5;;;;;;;;;;;;;;;;
710;Puna y Machala;QUI;JUQUGQPU;Partido;30;1779;1791;1793;1793;;original;estado_1794;1087;207;539;0;0;341;19,04;49,59;0,00;0,00;31,37;14;1,288;;;;;;;;;;;;1;;;;;;;;;;;;;;;;33;90;;20;63;;160;130;;137;112;;;;;;;;;;;;;;53;132;;50;92;;;;;;;;0;6;;0;8;;;;;;;;;;;;;;;;
711;Santa Elena;QUI;JUQUGQSE;Partido;30;1793;1791;1793;1793;;original;estado_1794;5129;27;4920;0;0;182;0,53;95,93;0,00;0,00;3,55;2;0,039;;;;;;;;;;;;2;;;;;;;;;;;;;;;;8;16;;1;0;;1100;1456;;1083;1281;;;;;;;;;;;;;;30;62;;28;60;;;;;;;;0;0;;2;0;;;;;;;;;;;;;;;;
712;Portoviejo;QUI;JUQUGQPV;Partido;30;1793;1791;1793;1793;;original;estado_1794;8465;3254;3991;0;0;1220;38,44;47,15;0,00;0,00;14,41;213;2,516;;;;;;;;;;;;6;;;;;;;;;;;;;;;;470;1216;;347;1215;;690;1300;;675;1326;;;;;;;;;;;;;;130;306;;139;432;;;;;;;;20;80;;22;91;;;;;;;;;;;;;;;;
713;La Canoa;QUI;JUQUGQCA;Partido;30;1793;1791;1793;1793;;original;estado_1794;536;6;90;0;0;440;1,12;16,79;0,00;0,00;82,09;0;0,000;;;;;;;;;;;;1;;;;;;;;;;;;;;;;5;0;;0;0;;20;17;;13;40;;;;;;;;;;;;;;85;145;;77;133;;;;;;;;0;0;;0;0;;;;;;;;;;;;;;;;
714;Yaguache;QUI;JUQUGQYA;Partido;30;1793;1791;1793;1793;;original;estado_1794;1220;36;71;0;0;1113;2,95;5,82;0,00;0,00;91,23;21;1,721;;;;;;;;;;;;1;;;;;;;;;;;;;;;;9;11;;6;9;;11;29;;11;20;;;;;;;;;;;;;;247;179;;260;406;;;;;;;;6;8;;2;5;;;;;;;;;;;;;;;;
715;Guayaquil;QUI;PRQUGQ00;Provincia;40;1793;1791;1793;1793;;original;estado_1794;38246;7075;11662;0;0;19509;18,50;30,49;0,00;0,00;51,01;2456;6,422;;;;;;;;;;;;71;;;;;;;;;;;;;;;;1032;2232;;949;2791;;2475;3568;;2297;3322;;;;;;;;;;;;;;2917;5851;;2513;5772;;;;;;;;230;995;;189;1042;;;;;;;;;;;;;;;;
716;Guayaquil;QUI;PRQUGQ00;Provincia;40;1789;1789;1792;1789;;original;silvestre;42437;15755;9422;0;0;17260;37,13;22,20;0,00;0,00;40,67;2099;4,946;;;;;;;;;;;;131;;7796;7828;4675;4747;;;;;7366;7795;;;1065;1034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;Cuenca;QUI;JUQUCUCU;Partido;34;1789;1789;1792;1789;Falta el padrón de Alausí. Probablemente también el de Zaruma.;original;silvestre;81186;25589;54364;0;0;1233;31,52;66,96;0,00;0,00;1,52;239;0,294;;;;;;;;;;;;180;50;12253;13106;26700;27664;;;;;492;502;;;142;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;Jaen;QUI;PRQUJA00;Provincia;34;1789;1789;1792;1789;;original;silvestre;6861;3013;2934;0;0;914;43,91;42,76;0,00;0,00;13,32;9;0,131;;;;;;;;;;;;7;;1518;1488;1544;1390;;;;;444;461;;;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;Maynas;QUI;PRQUMA00;Provincia;34;1789;1789;1792;1789;;original;silvestre;12000;0;12000;0;0;0;0,00;100,00;0,00;0,00;0,00;0;;;;;;;12000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;Girón;NGR;JUNGPPGI;Partido;34;1778;1778;1778;1778;El padrón regional difiere de los datos del padrón general del reino por 2 eclesiásticos y 10 esclavos, hombres, casados. Confiamos más en los datos del censo regional.;suma-de-parciales;convocatoria;7005;1472;126;0;0;5407;21,01;1,80;0,00;0,00;77,19;814;11,620;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;197;526;;204;537;;26;39;;25;36;;;;;;;;;;;;;;728;1645;;753;1467;;;;;;;;34;356;;27;397;;;;;;;;;;;;;;;;
721;Girón;NGR;JUNGPPGI;Partido;34;1779;1779;1779;1779;;suma-de-parciales;convocatoria;6791;1473;210;0;0;5108;21,69;3,09;0,00;0,00;75,22;852;12,546;;;;;;;;;;;;10;0;;;;;;;;;;;;;;;211;514;;215;523;;39;68;;38;65;;;;;;;;;;;;;;688;1485;;698;1385;;;;;;;;35;389;;32;396;;;;;;;;;;;;;;;;
722;Girón;NGR;JUNGPPGI;Partido;34;1780;1780;1780;1780;;suma-de-parciales;convocatoria;7734;1572;238;0;0;5924;20,33;3,08;0,00;0,00;76,60;831;10,745;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;217;564;;210;574;;46;76;;43;73;;;;;;;;;;;;;;801;1816;;815;1661;;;;;;;;33;384;;24;390;;;;;;;;;;;;;;;;
723;Girón;NGR;JUNGPPGI;Partido;34;1782;1782;1782;1782;;suma-de-parciales;convocatoria;7613;1346;173;0;0;6094;17,68;2,27;0,00;0,00;80,05;888;11,664;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;205;458;;192;483;;30;63;;27;53;;;;;;;;;;;;;;782;1980;;795;1649;;;;;;;;48;400;;28;412;;;;;;;;;;;;;;;;
724;Girón;NGR;JUNGPPGI;Partido;34;1783;1783;1783;1783;;suma-de-parciales;convocatoria;8067;1401;159;0;0;6507;17,37;1,97;0,00;0,00;80,66;950;11,776;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;210;483;;199;501;;22;57;;22;58;;;;;;;;;;;;;;843;2078;;847;1789;;;;;;;;30;465;;16;439;;;;;;;;;;;;;;;;
725;Neiva;NGR;JUNGNENE;Jurisdiccion;30;1778;1778;1778;1778;;suma-de-parciales;convocatoria;10698;2403;2023;0;0;6272;22,46;18,91;0,00;0,00;58,63;443;4,141;;;;;;;;;;;;19;0;;;;;;;;;;;;;;;396;845;;396;747;;388;557;;388;690;;;;;;;;;;;;;;810;2140;;810;2069;;;;;;;;51;161;;64;167;;;;;;;;;;;;;;;;
726;La Plata;NGR;JUNGNELP;Jurisdiccion;30;1778;1778;1779;1778;;suma-de-parciales;convocatoria;2295;338;742;0;0;1215;14,73;32,33;0,00;0,00;52,94;101;4,401;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;51;121;;55;106;;95;295;;98;254;;;;;;;;;;;;;;148;374;;138;454;;;;;;;;7;47;;6;41;;;;;;;;;;;;;;;;
727;Timana;NGR;JUNGNETI;Jurisdiccion;30;1778;1778;1778;1778;;suma-de-parciales;convocatoria;6014;926;1022;0;0;4066;15,40;16,99;0,00;0,00;67,61;252;4,190;;;;;;;;;;;;9;0;;;;;;;;;;;;;;;133;331;;137;316;;127;347;;135;413;;;;;;;;;;;;;;558;1302;;515;1439;;;;;;;;19;80;;20;133;;;;;;;;;;;;;;;;
728;Purificación;NGR;JUNGNEPU;Jurisdiccion;30;1778;1778;1779;1778;;suma-de-parciales;convocatoria;7535;2231;163;0;0;5141;29,61;2,16;0,00;0,00;68,23;88;1,168;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;338;816;;338;735;;26;55;;25;57;;;;;;;;;;;;;;764;1787;;764;1738;;;;;;;;0;31;;1;56;;;;;;;;;;;;;;;;
729;Neiva;NGR;PRNGNE00;Provincia;40;1778;1778;1779;1778;;suma-de-parciales;convocatoria;26542;5898;3950;0;0;16694;22,22;14,88;0,00;0,00;62,90;884;3,331;;;26442;;;;;;;;;37;0;;;;;;;;;;;;;;;918;2113;;926;1904;;636;1254;;646;1414;;;;;;;;;;;;;;2280;5603;;2227;5700;;;;;;;;77;319;;91;397;;;;;;;;;;;;;;;;
730;Neiva;NGR;JUNGNENE;Jurisdiccion;30;1781;1781;1781;1781;;suma-de-parciales;convocatoria;12594;3539;2602;0;0;6453;28,10;20,66;0,00;0,00;51,24;546;4,335;;;;;;;;;;;;15;0;;;;;;;;;;;;;;;487;1306;;487;1244;;460;760;;460;922;;;;;;;;;;;;;;1036;2009;;1036;1826;;;;;;;;66;202;;66;212;;;;;;;;;;;;;;;;
731;Timana;NGR;JUNGNETI;Jurisdiccion;30;1779;1779;1779;1779;;suma-de-parciales;convocatoria;6451;896;1013;0;0;4542;13,89;15,70;0,00;0,00;70,41;395;6,123;;;;;;;;;;;;10;0;;;;;;;;;;;;;;;133;328;;138;287;;131;362;;131;389;;;;;;;;;;;;;;490;1599;;490;1568;;;;;;;;50;135;;53;157;;;;;;;;;;;;;;;;
732;La Plata;NGR;JUNGNELP;Jurisdiccion;30;1780;1780;1780;1780;;suma-de-parciales;convocatoria;2592;359;931;0;0;1302;13,85;35,92;0,00;0,00;50,23;107;4,128;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;56;113;;60;125;;103;395;;109;324;;;;;;;;;;;;;;147;393;;141;514;;;;;;;;10;42;;10;45;;;;;;;;;;;;;;;;
733;Mariquita;NGR;JUNGMAMA;Jurisdiccion;30;1778;1778;1778;1778;;suma-de-parciales;convocatoria;2931;1057;198;0;0;1676;36,06;6,76;0,00;0,00;57,18;334;11,395;;;;;;;;;;;;11;0;;;;;;;;;;;;;;;194;268;;194;390;;45;48;;45;60;;;;;;;;;;;;;;238;435;;238;431;;;;;;;;70;86;;71;107;;;;;;;;;;;;;;;;
734;Tocaima;NGR;JUNGMATO;Jurisdiccion;30;1778;1778;1778;1778;;suma-de-parciales;convocatoria;22628;6855;2021;0;0;13752;30,29;8,93;0,00;0,00;60,77;1532;6,770;;;;;;;;;;;;24;0;;;;;;;;;;;;;;;1277;2349;;1383;1822;;225;720;;300;776;;;;;;;;;;;;;;1942;3556;;2043;4679;;;;;;;;253;504;;255;520;;;;;;;;;;;;;;;;
735;Ibague;NGR;JUNGMAIB;Jurisdiccion;30;1778;1778;1778;1778;;suma-de-parciales;convocatoria;11745;1914;514;0;0;9317;16,30;4,38;0,00;0,00;79,33;541;4,606;;;;;;;;;;;;12;0;;;;;;;;;;;;;;;310;661;;293;638;;74;171;;85;184;;;;;;;;;;;;;;1343;3189;;1364;2880;;;;;;;;55;199;;60;227;;;;;;;;;;;;;;;;
736;La Palma;NGR;JUNGMALP;Jurisdiccion;30;1778;1778;1778;1778;;suma-de-parciales;convocatoria;6046;2118;1577;0;0;2351;35,03;26,08;0,00;0,00;38,89;973;16,093;;;;;;;;;;;;6;0;;;;;;;;;;;;;;;147;960;;350;655;;154;635;;294;494;;;;;;;;;;;;;;262;558;;260;298;;;;;;;;235;304;;185;249;;;;;;;;;;;;;;;;
737;Honda;NGR;JUNGMAHO;Jurisdiccion;30;1778;1778;1778;1778;;suma-de-parciales;convocatoria;4152;803;126;0;0;3223;19,34;3,03;0,00;0,00;77,63;724;17,437;;;;;;;;;;;;25;0;;;;;;;;;;;;;;;103;294;;100;281;;15;52;;16;43;;;;;;;;;;;;;;311;857;;312;1019;;;;;;;;16;347;;15;346;;;;;;;;;;;;;;;;
